Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement date
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	113		14.8	27.04	27.04	28.8	28.8	26.26	26.26	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		853	767	902												
B		931	859	934												
C		939	785	836												
D		889	922	900												
E		856	883	866												
F		886	913	831												
G		874	841	875												
H		835	755	848												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	113		14.8	27.04	27.04	28.8	28.8	26.26	26.26	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10159	9590	9824												
B		12032	11119	10916												
C		11675	11077	11380												
D		14122	12617	10143												
E		13034	13267	11284												
F		13466	11804	10620												
G		12427	11553	11026												
H		13149	11188	10293												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	114		14.8	27.04	27.04	28.8	28.8	26.26	26.26	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		852	910	858												
B		918	915	867												
C		871	814	947												
D		865	892	843												
E		762	889	956												
F		814	832	795												
G		826	821	831												
H		778	720	810												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	114		14.8	27.04	27.04	28.8	28.8	26.26	26.26	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10142	9493	9574												
B		12376	11060	10639												
C		11732	11214	11030												
D		14099	12189	10421												
E		12809	13358	11218												
F		13083	11686	10791												
G		12616	11616	10818												
H		12951	11329	10205												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	115		14.8	27.04	27.04	28.8	28.8	26.26	26.26	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		859	869	913												
B		908	875	909												
C		903	931	882												
D		890	830	861												
E		827	808	893												
F		882	836	885												
G		861	883	826												
H		840	826	783												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	115		14.8	27.04	27.04	28.8	28.8	26.26	26.26	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10376	9485	9569												
B		12166	10896	10653												
C		11515	11024	10910												
D		14068	12380	10196												
E		13131	13546	11285												
F		13489	11779	10849												
G		12392	11633	11091												
H		12861	11000	10205												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	116		14.8	27.04	27.09	28.8	28.8	26.26	26.26	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		867	833	880												
B		902	808	861												
C		920	796	861												
D		935	876	848												
E		928	848	844												
F		817	794	864												
G		882	869	831												
H		786	748	739												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	116		14.8	27.04	27.09	28.8	28.8	26.26	26.26	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10201	9488	9587												
B		12067	11287	10717												
C		11912	11139	10919												
D		13901	12452	10000												
E		12690	13554	11050												
F		13468	11744	11067												
G		12426	11667	10862												
H		12941	11139	9930												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	117		14.8	27.09	27.09	28.8	28.8	26.26	26.16	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		860	883	769												
B		841	821	971												
C		838	730	850												
D		864	874	852												
E		803	863	882												
F		785	792	846												
G		815	893	755												
H		783	713	810												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	117		14.8	27.09	27.09	28.8	28.8	26.26	26.16	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10385	9346	9784												
B		12272	11292	10336												
C		11758	11091	11331												
D		13993	12241	10183												
E		12953	13465	11345												
F		13496	11648	10831												
G		12412	11426	10887												
H		12973	11232	10084												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	118		14.8	27.09	27.09	28.8	28.8	26.16	26.16	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		854	851	918												
B		862	959	836												
C		891	885	885												
D		939	878	777												
E		855	886	848												
F		836	876	900												
G		874	845	830												
H		791	807	800												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	118		14.8	27.09	27.09	28.8	28.8	26.16	26.16	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10275	9402	9472												
B		11937	11022	10789												
C		11692	11171	11017												
D		14081	12458	10187												
E		12927	13707	11306												
F		13368	11855	10873												
G		12568	11365	10895												
H		13182	11145	10241												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	119		14.8	27.09	27.14	28.8	28.8	26.16	26.26	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		891	852	839												
B		971	849	877												
C		953	855	815												
D		864	814	763												
E		868	835	843												
F		918	838	837												
G		834	815	827												
H		751	784	826												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	119		14.8	27.09	27.14	28.8	28.8	26.16	26.26	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 2 window 3 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10082	9222	9566												
B		12199	11088	10646												
C		11692	11067	11120												
D		13804	12285	9819												
E		12683	13062	11249												
F		13288	11639	10898												
G		12627	11436	11023												
H		12814	11139	10231												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX				
3	120		14.8	27.14	27.14	28.8	28.8	26.26	26.16	1	Tatjana FRET(1)	0				
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
3	Tatjana FRET	0	471	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
3	Tatjana FRET	0	520	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(3) - channel 3 window 3 (Counts)																
